Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Serotonergic synapse	26/113	0.3914524052899551	0.9261997754669619	0	0	1.0865203761755486	1.0190380527243432	GABRB1;MAOA;HTR2B;CACNA1F;CYP2C18;GNAI1;SLC6A4;ADCY5;PTGS1;HTR7;CYP4X1;GNG2;CYP2D7;CYP2D6;PRKACG;GNG7;PRKACA;MAP2K1;KCNJ6;PLA2G4B;HTR1B;PLA2G4A;GNG11;GNAO1;GNB3;PLCB2
Glycosaminoglycan degradation	5/19	0.3923075482073437	0.9261997754669619	0	0	1.2981741061073002	1.2147134348734012	IDUA;HYAL2;HYAL3;GNS;ARSB
Alanine, aspartate and glutamate metabolism	9/37	0.40430041646472703	0.9473905281337633	0	0	1.1683969617566088	1.0580968677897464	FOLH1;GLS2;GPT2;GFPT1;ADSS1;NAT8L;GLUL;ASPA;ASS1
Apelin signaling pathway	31/137	0.4154354075189655	0.9662719848959642	0	0	1.0632042447326127	0.9339485207678365	RYR1;RYR2;CALML5;PDE3B;ADCY1;GNAI1;ADCY5;LIPE;GNG2;CCND1;AKT2;PRKACG;GNG7;AKT3;CCN2;PRKACA;GABARAPL1;MAP2K1;NOS3;SPHK1;RPS6;GNG11;KLF2;MYL4;MRAS;AGTR1;APLNR;GNB3;PLIN1;CALM1;PLCB2
Growth hormone synthesis, secretion and action	27/119	0.41942324168921197	0.9683742491942099	0	0	1.0668950905754864	0.9269982003288803	SHC4;IRS4;PIK3CD;ADCY1;CACNA1F;GNAI1;ADCY5;GHR;SOCS1;CREB3L4;AKT2;PRKACG;AKT3;PRKACA;JUNB;MAP2K1;IGFBP3;IGF1;SSTR1;SSTR2;SSTR3;MAPK10;GHRL;IGFALS;SOS1;PLCB2;CREB5
Cortisol synthesis and secretion	15/65	0.43223483217202197	0.987975088575069	0	0	1.0904905835852128	0.9146885022935339	KCNA4;ADCY1;CACNA1F;AGT;ADCY5;MRAP;NR5A1;CREB3L4;PRKACG;AGTR1;PDE8B;PRKACA;PLCB2;LDLR;CREB5
Taurine and hypotaurine metabolism	3/11	0.4349640930752179	0.987975088575069	0	0	1.3629724089960584	1.1346633486024078	GGT7;GGT6;CDO1
Phagosome	34/152	0.43789512430391364	0.987975088575069	0	0	1.0474354610153658	0.8649468971473392	ITGB1;COLEC11;TUBAL3;ITGB3;ITGB2;TCIRG1;MPO;CORO1A;THBS4;COMP;EEA1;TUBB6;FCGR3A;TUBA3D;CLEC7A;OLR1;ATP6V0A4;CD14;CD36;FCGR1A;HLA-DOB;HLA-DQA1;ITGA2;SFTPD;CYBA;ITGA5;TLR6;PLA2R1;SEC22B;TLR4;ATP6V1B1;HLA-DQB1;TLR2;VAMP3
Wnt signaling pathway	37/166	0.44210425158007727	0.987975088575069	0	0	1.042652869340261	0.8510232411896705	ROCK2;FZD10;NKD1;WNT6;CCND1;SOX17;WIF1;MYC;PRKACG;RAC2;RSPO1;PRKACA;CER1;WNT4;FZD1;RNF43;WNT10A;MMP7;WNT5B;FZD4;WNT3A;SERPINF1;FZD7;WNT9B;WNT16;DKK1;DKK2;DKK4;FOSL1;MAPK10;SFRP1;VANGL2;DAAM2;BAMBI;NOTUM;LGR6;PLCB2
Prolactin signaling pathway	16/70	0.44364486461491953	0.987975088575069	0	0	1.0770025839793282	0.8753132697676804	SHC4;LHCGR;MAP2K1;PIK3CD;CSN2;PRL;TNFRSF11A;ESR2;MAPK10;SOCS1;CCND1;AKT2;ELF5;AKT3;TNFSF11;SOS1
Aldosterone synthesis and secretion	22/98	0.4563994505265725	0.9999961601242743	0	0	1.05219032677175	0.8253242717203249	DAGLA;CAMK1D;CALML5;NPR1;PDE2A;ATP2B4;ATP1B3;ADCY1;ATP1B1;CACNA1F;AGT;ADCY5;LIPE;CREB3L4;PRKACG;AGTR1;CAMK1;PRKACA;CALM1;PLCB2;LDLR;CREB5
PD-L1 expression and PD-1 checkpoint pathway in cancer	20/89	0.4601525135018794	0.9999961601242743	0	0	1.053558416322565	0.8177691911450341	ALK;MAP2K1;EGF;PTEN;PIK3CD;CD3G;PTPN11;CD3E;CD3D;ZAP70;LCK;AKT2;AKT3;PRKCQ;PTPN6;PDCD1;NFKBIE;TLR4;LAT;TLR2
Amino sugar and nucleotide sugar metabolism	11/48	0.4668892388334475	0.9999961601242743	0	0	1.080560002511222	0.8230228167394873	CYB5R2;CHIT1;GPI;CHIA;CYB5R3;UGP2;AMDHD2;GFPT1;PGM3;HK2;PGM1
Human T-cell leukemia virus 1 infection	48/219	0.4781021973948758	0.9999961601242743	0	0	1.0202732698663246	0.7528910368491204	NRP1;CDKN1A;ITGB2;PTEN;BUB1B;PIK3CD;CD3G;TNFRSF13C;ADCY1;CD3E;ITGAL;IL2RG;CD3D;ETS1;TNF;ADCY5;RELB;CDC20;CCNB2;CCND1;CREB3L4;AKT2;MYC;PRKACG;AKT3;E2F1;E2F2;PRKACA;HLA-DOB;HLA-DQA1;CDKN2B;MAP2K1;TGFB2;CDKN2C;MMP7;TGFBR2;FOSL1;MAPK10;KAT2B;KAT2A;IL6;ESPL1;LCK;TLN2;TLN1;HLA-DQB1;MAD2L1;CREB5
Osteoclast differentiation	28/127	0.4838341193801061	0.9999961601242743	0	0	1.0279568068747174	0.7463101692542886	ITGB3;PIK3CD;TNFRSF11B;TREM2;TNFRSF11A;TNF;LILRA4;LILRA5;RELB;FCGR3A;CALCR;SOCS1;AKT2;AKT3;TNFSF11;FYN;FCGR1A;JUNB;MAP2K1;TGFB2;CYBA;GAB2;TGFBR2;FOSL1;MAPK10;LCK;BTK;PPARG
Endometrial cancer	13/58	0.4899372841646736	0.9999961601242743	0	0	1.049949647532729	0.7491158565762467	CDKN1A;MAP2K1;EGF;GADD45A;PTEN;PIK3CD;DDB2;CCND1;AKT2;MYC;AKT3;CTNNA3;SOS1
Staphylococcus aureus infection	21/95	0.49067386159321	0.9999961601242743	0	0	1.0314004341943805	0.7343319480253515	SELPLG;ITGB2;CFI;KRT13;KRT23;DEFB1;ITGAL;KRT40;C4B;SELP;FCGR3A;KRT19;KRT39;KRT16;KRT15;MASP2;MASP1;FCGR1A;HLA-DOB;HLA-DQA1;HLA-DQB1
Dopaminergic synapse	29/132	0.49082307741596776	0.9999961601242743	0	0	1.0232991591195781	0.7282528958711258	GRIA1;CALML5;MAOA;ARRB1;GNAI1;ADCY5;GRIN2A;GNG2;PPP2R1B;CREB3L4;AKT2;KIF5B;PRKACG;GNG7;AKT3;DRD1;PRKACA;DRD4;GRIA4;KCNJ6;PPP2R5A;GNG11;GRIN2B;GNAO1;MAPK10;GNB3;CALM1;PLCB2;CREB5
Sphingolipid metabolism	11/49	0.49701559094830955	0.9999961601242743	0	0	1.0520569716975365	0.735528676033883	SMPD3;CERS3;ACER2;UGT8;ASAH1;GAL3ST1;SPHK1;ACER3;B4GALT6;PLPP2;PLPP1
Progesterone-mediated oocyte maturation	22/100	0.49858890687871527	0.9999961601242743	0	0	1.0250797176740354	0.7134281719728106	MAP2K1;PDE3B;PIK3CD;IGF1;KIF22;ADCY1;PKMYT1;GNAI1;ADCY5;MAPK10;STK10;CCNB2;RPS6KA6;AKT2;PRKACG;RPS6KA2;AKT3;RPS6KA1;PRKACA;BUB1;CPEB4;MAD2L1
Maturity onset diabetes of the young	6/26	0.502578848821498	0.9999961601242743	0	0	1.0903016241299304	0.7501305029534694	HHEX;NR5A2;HNF4G;BHLHA15;HNF1A;FOXA3
Neurotrophin signaling pathway	26/119	0.5076659316336429	0.9999961601242743	0	0	1.0160312805474097	0.6887997752970355	SHC4;CALML5;PIK3CD;FASLG;NTF4;RPS6KA6;RPS6KA5;AKT2;RPS6KA2;AKT3;RPS6KA1;NTF3;NTRK1;MAP2K1;BDNF;SORT1;NTRK3;MATK;IRAK3;PTPN11;NGF;MAPK10;CALM1;NFKBIE;SOS1;TP73
Fc epsilon RI signaling pathway	15/68	0.5093355450689124	0.9999961601242743	0	0	1.0285672923804468	0.6939211294898332	MAP2K1;PLA2G4B;PIK3CD;PLA2G4A;GAB2;TNF;MAPK10;AKT2;INPP5D;AKT3;RAC2;BTK;FYN;SOS1;LAT
Retinol metabolism	15/68	0.5093355450689124	0.9999961601242743	0	0	1.0285672923804468	0.6939211294898332	DGAT1;RETSAT;ADH1B;ADH1A;CYP3A4;CYP2C18;DHRS3;CYP26B1;RDH10;CYP2S1;ALDH1A1;RDH16;AOX1;LRAT;UGT2B7
Galactose metabolism	7/31	0.5162210358088934	0.9999961601242743	0	0	1.0599907171037364	0.700887317687687	MGAM;MGAM2;UGP2;LALBA;LCT;HK2;PGM1
Phenylalanine metabolism	4/17	0.5164227854276204	0.9999961601242743	0	0	1.1182389039531897	0.7389652528523213	AOC3;AOC2;MAOA;GLYAT
Glycosphingolipid biosynthesis	10/45	0.5166622749931375	0.9999961601242743	0	0	1.0383518014730277	0.6856920780637501	FUT6;FUT9;ST8SIA1;B3GALT1;GCNT2;B3GNT3;B3GALT5;ST6GALNAC3;ST3GAL1;FUT3
Cardiac muscle contraction	19/87	0.5187472790819954	0.9999961601242743	0	0	1.0154280003833043	0.6664644424923257	RYR2;CACNA2D1;TNNC1;COX4I2;CACNA2D2;ATP1B3;ATP1B1;COX6B2;CACNA1F;COX7A1;TRDN;MYL4;CACNG8;ACTC1;ASPH;SLC9A7;TNNT2;CASQ2;HRC
Signaling pathways regulating pluripotency of stem cells	31/143	0.5216147863400864	0.9999961601242743	0	0	1.0058593098849808	0.6546393114775645	PIK3CD;FZD10;FGF2;WNT6;ACVR1C;AKT2;MYC;AKT3;OTX1;SKIL;WNT4;FZD1;MAP2K1;WNT10A;WNT5B;FZD4;WNT3A;FZD7;ESRRB;WNT9B;SMAD9;IGF1;WNT16;KLF4;ID1;ID3;IL6ST;BMPR1B;FGFR4;FGFR3;FGFR2
Mucin type O-glycan biosynthesis	8/36	0.5279138292678957	0.9999961601242743	0	0	1.0383339965512668	0.6633108191622705	ST6GALNAC1;GALNT5;GALNT13;GALNT4;GALNT3;B3GNT3;ST6GALNAC3;ST3GAL1
Regulation of actin cytoskeleton	47/218	0.529811205571836	0.9999961601242743	0	0	0.9987835599774795	0.6344618270656258	ITGB1;CHRM1;ITGB4;ROCK2;ITGB3;ITGB2;PDGFB;LPAR2;PDGFA;CXCR4;PIK3CD;ITGAL;ACTR3B;IQGAP3;FGF2;FGF9;CFL2;GNA12;RAC2;FGF20;ITGAX;PAK6;ITGB8;ITGB7;PAK3;PAK5;PAK4;MAP2K1;EGF;ITGA2;RDX;INSRR;F2R;ITGA1;FN1;MSN;FGF17;DIAPH2;MRAS;LPAR5;ITGA10;ITGA7;ITGA5;FGFR4;SOS1;FGFR3;FGFR2
Mineral absorption	13/60	0.544243732483049	0.9999961601242743	0	0	1.0051423796361767	0.6114865030906973	SLC34A2;SLC11A2;ATP2B4;ATP1B3;SLC5A1;ATP1B1;SLC9A3;TF;MT1A;MT1F;MT1G;HMOX1;SLC39A4
Lipid and atherosclerosis	46/215	0.5534015031916203	0.9999961601242743	0	0	0.9889971314939789	0.5851614116868169	CXCL8;CALML5;ROCK2;PIK3CD;FASLG;VLDLR;CXCL3;TNF;AGER;CXCL2;PYCARD;AKT2;CCL5;AKT3;CCL3;OLR1;IL12A;CD14;CD36;LBP;APOB;IKBKE;LDLR;RXRG;ABCA1;HSPA8;NOS3;MMP3;IL18;MIB2;CYBA;POU2F2;MMP9;ERN1;SELP;MAPK10;IL6;CD40LG;IRF7;CYCS;PPARG;TLR6;CALM1;PLCB2;TLR4;TLR2
Tight junction	36/169	0.565552197437603	0.9999961601242743	0	0	0.9834797273557726	0.5605369107818803	ITGB1;PATJ;IGSF5;TUBAL3;ROCK2;ACTR3B;PRKCZ;EPB41L4B;CLDN20;TUBA3D;CCND1;PPP2R1B;PRKACG;MICALL2;PRKACA;SYNPO;MPDZ;CGNL1;RDX;MSN;CGN;CLDN11;MAPK10;TJP1;CLDN10;CLDN4;OCLN;CLDN3;CLDN8;CLDN7;CLDN19;CLDN16;TJP3;LLGL2;CRB3;TJP2
Steroid hormone biosynthesis	13/61	0.5706520379253945	0.9999961601242743	0	0	0.9841389728096677	0.5520779957832435	DHRS11;AKR1C1;SRD5A3;HSD17B3;AKR1C3;AKR1C2;CYP3A4;CYP19A1;HSD11B2;STS;HSD17B2;CYP2E1;UGT2B7
Cholinergic synapse	24/113	0.5722396302178853	0.9999961601242743	0	0	0.97982135564468	0.5469337737335893	MAP2K1;KCNJ6;CHRM1;PIK3CD;ADCY1;CACNA1F;GNG11;GNAI1;ADCY5;GNAO1;SLC5A7;GNG2;CREB3L4;AKT2;PRKACG;GNG7;AKT3;KCNQ4;GNB3;KCNQ5;FYN;PRKACA;PLCB2;CREB5
Toll-like receptor signaling pathway	22/104	0.5807109095365925	0.9999961601242743	0	0	0.9748259056880275	0.5298200437658211	MAP2K1;CXCL9;CXCL8;PIK3CD;TNF;MAPK10;IL6;AKT2;CCL5;AKT3;CCL4;IRF7;CCL3;IL12A;IRF5;CD14;LBP;TLR6;TLR5;IKBKE;TLR4;TLR2
Bile secretion	19/90	0.5845293438379263	0.9999961601242743	0	0	0.9723357599635514	0.5220940294665191	SLC22A1;EPHX1;SCTR;AQP4;ATP1B3;ADCY1;SLC5A1;ATP1B1;CYP3A4;SLC4A4;AQP1;ADCY5;SLC9A3;PRKACG;SLCO1A2;PRKACA;LDLR;UGT2B7;ABCG2
SNARE interactions in vesicular transport	7/33	0.5886355443435085	0.9999961601242743	0	0	0.9783280075691309	0.518463026781189	STX19;VAMP1;STX2;SEC22B;STX11;VTI1B;VAMP3
Pancreatic cancer	16/76	0.5895493797618386	0.9999961601242743	0	0	0.9689302325581395	0.511979631413308	CDKN1A;MAP2K1;TGFB2;EGF;GADD45A;PIK3CD;TGFA;DDB2;TGFBR2;MAPK10;CCND1;AKT2;AKT3;RAC2;E2F1;E2F2
Vascular smooth muscle contraction	28/133	0.5929884814337807	0.9999961601242743	0	0	0.9688432835820896	0.5062984180496464	RAMP2;GUCY1B1;CALCRL;RAMP3;CALML5;NPR1;ROCK2;PLA2G3;ADRA1D;ADCY1;CACNA1F;ADRA1B;ADRA1A;ADCY5;PRKACG;GNA12;PRKACA;GUCY1A2;MAP2K1;PLA2G4B;PLA2G2A;PLA2G4A;AVPR1A;AGT;AGTR1;PRKCQ;CALM1;PLCB2
Colorectal cancer	18/86	0.6005483022953799	0.9999961601242743	0	0	0.9617606000054745	0.49041346717489526	CDKN1A;MAP2K1;TGFB2;EGF;GADD45A;PIK3CD;TGFA;BBC3;DDB2;TGFBR2;MAPK10;CCND1;AKT2;MYC;AKT3;RAC2;CYCS;SOS1
Acute myeloid leukemia	14/67	0.602033567261487	0.9999961601242743	0	0	0.959772988430129	0.48702919740874323	CEBPA;MAP2K1;ZBTB16;PIK3CD;MPO;CCND1;AKT2;MYC;AKT3;KIT;PIM2;CD14;SOS1;FCGR1A
Parathyroid hormone synthesis, secretion and action	22/106	0.6198586616430005	0.9999961601242743	0	0	0.9514937786945239	0.4550650226846655	SLC34A2;KL;MAP2K1;CDKN1A;ARRB1;ADCY1;RUNX2;GNAI1;PTHLH;ADCY5;CYP24A1;MMP16;CREB3L4;MMP15;BGLAP;PRKACG;GNA12;TNFSF11;PRKACA;PLCB2;RXRG;CREB5
Fc gamma R-mediated phagocytosis	20/97	0.6306456426048495	0.9999961601242743	0	0	0.9436141140051755	0.43501663242493244	MAP2K1;PLA2G4B;SPHK1;PIK3CD;PLA2G4A;ASAP1;GAB2;ASAP2;ACTR3B;FCGR3A;AKT2;CFL2;INPP5D;AKT3;RAC2;FCGR1A;PLPP2;PLPP1;LAT;WASF3
Pathogenic Escherichia coli infection	41/197	0.631508448248038	0.9999961601242743	0	0	0.9546378767431399	0.43879353328386034	ITGB1;CXCL8;TUBAL3;ROCK2;LPAR2;FASLG;ACTR3B;TNF;PYCARD;CLDN20;TUBA3D;TUBB6;GNA12;RPS3;FYN;PAK3;WASF3;F2R;IL18;PTPN11;CLDN11;TJP1;MAPK10;CLDN10;CLDN4;OCLN;IL6;MYO1B;CLDN3;MYO1C;LPAR5;CLDN8;CLDN7;CLDN19;CYCS;PTPN6;CLDN16;TLR5;MYO1H;TLR4;MYO1G
Th17 cell differentiation	22/107	0.6388084247143053	0.9999961601242743	0	0	0.9402394586153046	0.42136894746089354	RORC;CD3G;CD3E;IL2RG;CD3D;TGFBR2;MAPK10;ZAP70;IL6;IL23A;IRF4;LCK;IL21R;PRKCQ;IL6ST;NFKBIE;IL12RB1;HLA-DOB;RXRG;HLA-DQA1;LAT;HLA-DQB1
GnRH secretion	13/64	0.6457854192979152	0.9999961601242743	0	0	0.9260707304069664	0.4049596163071871	MAP2K1;GABBR1;KCNJ6;PIK3CD;ARRB1;CACNA1F;ESR2;AKT2;AKT3;KCNN1;GNRH1;KCNN4;PLCB2
Amphetamine addiction	14/69	0.6493665266350821	0.9999961601242743	0	0	0.9247538142935633	0.3992698256386531	GRIA1;CALML5;MAOA;GRIN2B;ADCY5;GRIN1;GRIN2A;CREB3L4;PRKACG;DRD1;PRKACA;CALM1;CREB5;GRIA4
Inflammatory mediator regulation of TRP channels	20/98	0.650202426608083	0.9999961601242743	0	0	0.9314568113450795	0.4009656471145032	NTRK1;CALML5;PLA2G4B;TRPV2;HTR2B;PIK3CD;PLA2G4A;IGF1;ADCY1;NGF;ADCY5;MAPK10;PRKACG;TRPV4;F2RL1;PRKCQ;PRKACA;CALM1;PLCB2;ASIC1
Steroid biosynthesis	4/20	0.6546946792615719	0.9999961601242743	0	0	0.9083951762523191	0.38478374306693464	NSDHL;CYP24A1;SC5D;MSMO1
Epithelial cell signaling in Helicobacter pylori infection	14/70	0.6718789322377229	0.9999961601242743	0	0	0.9081822408182241	0.3611632934685501	IGSF5;CXCL8;PTPN11;TCIRG1;CXCL3;CXCL2;MAPK10;TJP1;CXCR1;PTPRZ1;CCL5;CXCR2;ATP6V0A4;ATP6V1B1
Hepatitis C	32/157	0.6733015614898373	0.9999961601242743	0	0	0.9297628384687209	0.36777881469409246	CDKN1A;PIK3CD;FASLG;TNF;CLDN20;CCND1;PPP2R1B;AKT2;MYC;AKT3;E2F1;E2F2;IKBKE;LDLR;YWHAG;MAP2K1;RSAD2;EGF;CLDN11;CLDN10;CLDN4;OCLN;CLDN3;OAS2;CLDN8;CLDN7;CLDN19;IRF7;CYCS;CLDN16;PPARA;SOS1
JAK-STAT signaling pathway	33/162	0.6763143192112385	0.9999961601242743	0	0	0.9290651521157198	0.3633549113110402	CNTFR;CDKN1A;FHL1;PDGFB;IL20RB;PDGFA;PIK3CD;PRL;IL2RG;IL22RA2;GHR;SOCS1;CCND1;AKT2;MYC;AKT3;LEPR;IL21R;AOX1;IL12A;IL12RB1;EGF;IFNLR1;PTPN11;IL22RA1;IL6;IL23A;IL7;IFNE;PTPN6;IL6ST;IL7R;SOS1
ErbB signaling pathway	17/85	0.6798575481730756	0.9999961601242743	0	0	0.908118167015585	0.3504173649320358	SHC4;CDKN1A;MAP2K1;EGF;PIK3CD;TGFA;CBL;MAPK10;NRG3;AKT2;MYC;AKT3;PAK6;SOS1;PAK3;PAK5;PAK4
Sphingolipid signaling pathway	24/119	0.6811188454447872	0.9999961601242743	0	0	0.9175847353705793	0.35236948799573625	CERS3;MAP2K1;ASAH1;ROCK2;NOS3;SPHK1;PTEN;PIK3CD;PPP2R5A;GAB2;TNF;PRKCZ;GNAI1;ACER2;MAPK10;PPP2R1B;ADORA3;AKT2;AKT3;GNA12;RAC2;S1PR1;FYN;PLCB2
Retrograde endocannabinoid signaling	30/148	0.6823975276310226	0.9999961601242743	0	0	0.9233452233127961	0.3528498267493756	GRIA1;GABRB1;DAGLA;ABHD6;ADCY1;CACNA1F;GRM1;GNAI1;ADCY5;RIMS1;GNG2;CNR1;PRKACG;GNG7;SLC17A7;PRKACA;GABRE;GRIA4;GABRA2;GABRP;KCNJ6;GABRG3;GNG11;GABRG1;GNAO1;MAPK10;GNB3;NDUFS1;PLCB2;MGLL
Type II diabetes mellitus	9/46	0.6863265952139482	0.9999961601242743	0	0	0.8836840090613018	0.33262014403717066	MAPK10;SOCS1;ADIPOQ;IRS4;PIK3CD;SLC2A4;PRKCZ;TNF;HK2
Asthma	6/31	0.6869485824521355	0.9999961601242743	0	0	0.8719628770301624	0.32741842698887774	CD40LG;PRG2;TNF;HLA-DOB;HLA-DQA1;HLA-DQB1
Human papillomavirus infection	68/331	0.6986174340484175	0.9999961601242743	0	0	0.9386013905895326	0.33663125770238195	ITGB1;PATJ;CDKN1A;ITGB4;LAMC3;ITGB3;PTEN;PIK3CD;FASLG;FZD10;LAMC1;TCIRG1;TNF;COMP;PPP2R1B;CCND1;CREB3L4;AKT2;PRKACG;AKT3;ITGB8;ITGB7;PRKACA;IKBKE;MAP2K1;WNT5B;VWF;ITGA2;ITGA1;WNT9B;PPP2R5A;TUBG1;WNT16;COL2A1;COL4A2;COL4A1;COL4A4;COL4A3;ITGA7;ITGA5;SOS1;LLGL2;ATP6V1B1;CREB5;LAMA1;NOTCH4;LAMA4;PRKCZ;FOXO1;THBS4;WNT6;E2F1;ATP6V0A4;WNT4;HES4;FZD1;WNT10A;LAMB3;FZD4;WNT3A;EGF;FZD7;FN1;HEYL;ITGA10;COL9A3;COL9A2;CRB3
D-Glutamine and D-glutamate metabolism	1/5	0.7034653203164762	0.9999961601242743	0	0	0.9084588644264194	0.3195383226668093	GLS2
Neomycin, kanamycin and gentamicin biosynthesis	1/5	0.7034653203164762	0.9999961601242743	0	0	0.9084588644264194	0.3195383226668093	HK2
Peroxisome	16/82	0.7168277200971531	0.9999961601242743	0	0	0.8805073995771671	0.29313829986996803	PECR;ABCD2;PHYH;PEX19;ACSL1;IDH1;ACSL6;PIPOX;ACSL4;ACOX1;EHHADH;CAT;PEX5;FAR2;ABCD1;SLC27A2
Ubiquinone and other terpenoid-quinone biosynthesis	2/11	0.7223090915279886	0.9999961601242743	0	0	0.8074486169061968	0.26266475259590166	NQO1;VKORC1L1
TNF signaling pathway	22/112	0.7260912759048558	0.9999961601242743	0	0	0.887719298245614	0.2841407914431695	MAP2K1;MMP3;PIK3CD;VEGFC;NOD2;CXCL3;TNF;CXCL2;MMP9;CX3CL1;CXCL5;MAPK10;IL6;RPS6KA5;CREB3L4;CASP10;AKT2;CCL5;AKT3;JUNB;BIRC3;CREB5
Yersinia infection	27/137	0.7345975616429343	0.9999961601242743	0	0	0.891282138239471	0.27490034681952885	ITGB1;CXCL8;ROCK2;PIK3CD;MEFV;TNF;ACTR3B;PYCARD;RPS6KA6;AKT2;RPS6KA2;AKT3;RPS6KA1;RAC2;MAP2K1;FN1;IL18;MAPK10;ZAP70;IL6;CD8B;CD8A;LCK;ELMO1;ITGA5;TLR4;LAT
Synaptic vesicle cycle	15/78	0.7347871861898385	0.9999961601242743	0	0	0.864749061680008	0.2664934923568194	SNAP25;UNC13A;STXBP1;SLC6A12;SLC1A3;SLC6A11;TCIRG1;SLC1A6;SLC6A4;CPLX3;RIMS1;ATP6V0A4;SLC17A7;STX2;ATP6V1B1
Glycosaminoglycan biosynthesis	10/53	0.7351267867949417	0.9999961601242743	0	0	0.8447380075395068	0.2599362714846168	CSGALNACT1;HS3ST3B1;HS3ST3A1;EXTL1;DSE;XYLT2;CHST1;CHSY3;ST3GAL1;HS6ST3
Allograft rejection	7/38	0.7418661228339671	0.9999961601242743	0	0	0.8202711504053781	0.24492187506877688	CD40LG;FASLG;IL12A;TNF;HLA-DOB;HLA-DQA1;HLA-DQB1
Phototransduction	5/28	0.7534164905500108	0.9999961601242743	0	0	0.7897390900930885	0.2236044324008824	CALML5;CNGA1;PDE6B;CALM1;RGS9
VEGF signaling pathway	11/59	0.7554650813213215	0.9999961601242743	0	0	0.8323461091753774	0.23340792560111603	MAP2K1;NOS3;AKT2;PLA2G4B;SPHK1;SH2D2A;AKT3;KDR;RAC2;PIK3CD;PLA2G4A
mTOR signaling pathway	30/154	0.765913425194134	0.9999961601242743	0	0	0.878328541538091	0.23423804625921266	PTEN;PIK3CD;FZD10;TNF;WNT6;RPS6KA6;AKT2;RPS6KA2;AKT3;RPS6KA1;FNIP2;WNT4;FZD1;MAP2K1;WNT10A;WNT5B;FZD4;WNT3A;FZD7;STRADB;RPS6;WNT9B;IGF1;WNT16;SLC7A5;RRAGC;SOS1;LPIN1;TELO2;ATP6V1B1
Caffeine metabolism	1/6	0.7674732457951902	0.9999961601242743	0	0	0.726720741599073	0.19232784991363208	NAT1
Phosphonate and phosphinate metabolism	1/6	0.7674732457951902	0.9999961601242743	0	0	0.726720741599073	0.19232784991363208	PCYT1A
Complement and coagulation cascades	16/85	0.7703547929659685	0.9999961601242743	0	0	0.8420626895854398	0.2196976083135857	SERPINB2;VWF;SERPIND1;F12;ITGB2;F2R;CFI;C4BPB;C4B;THBD;F8;C6;ITGAX;MASP2;MASP1;KLKB1
Thyroid hormone synthesis	14/75	0.7713462813487443	0.9999961601242743	0	0	0.8334743276097278	0.2163848325514497	GPX3;ATP1B3;ADCY1;ATP1B1;ADCY5;SLC5A5;DUOX1;CREB3L4;PRKACG;PRKACA;SLC26A4;PLCB2;DUOX2;CREB5
Cysteine and methionine metabolism	9/50	0.7809422184895726	0.9999961601242743	0	0	0.7972670694898265	0.19712756439303078	LDHB;LDHA;GCLC;MDH1;CBS;PSAT1;BHMT2;MAT1A;CDO1
Tuberculosis	35/180	0.783539979570214	0.9999961601242743	0	0	0.8761488211745564	0.21372177826171415	CALML5;ITGB2;TCIRG1;NOD2;TNF;CORO1A;EEA1;FCGR3A;CLEC7A;CASP10;AKT2;AKT3;ITGAX;IL12A;ATP6V0A4;CD14;LBP;FCGR1A;HLA-DOB;HLA-DQA1;TGFB2;SPHK1;CARD9;IL18;MAPK10;IL6;IL23A;CYCS;TLR6;CLEC4E;PLA2R1;CALM1;TLR4;HLA-DQB1;TLR2
ABC transporters	8/45	0.7850399423101279	0.9999961601242743	0	0	0.7853145624733369	0.19006236487167436	ABCA1;ABCD2;ABCC6;DEFB1;ABCC9;ABCA13;ABCD1;ABCG2
Thyroid hormone signaling pathway	23/121	0.7861169680852232	0.9999961601242743	0	0	0.8520705277219204	0.20505050261733898	MAP2K1;NOTCH4;ITGB3;PIK3CD;ATP1B3;ATP1B1;MED16;FOXO1;SLCO1C1;KAT2B;KAT2A;PLN;CCND1;PLCZ1;AKT2;MYC;PRKACG;RCAN2;AKT3;PRKACA;PLCB2;RXRG;WNT4
Taste transduction	16/86	0.7865735875361959	0.9999961601242743	0	0	0.8299800664451827	0.19925248254596914	KCNK5;GABRA2;GABBR1;PDE1C;PDE1B;HTR1B;PKD2L1;GRM1;GRM4;GNAT3;PRKACG;GNB3;PRKACA;SCN2A;PLCB2;TAS1R3
B cell receptor signaling pathway	15/81	0.7873835571077575	0.9999961601242743	0	0	0.8252837606476295	0.1972756512281925	MAP2K1;PIK3CD;DAPP1;LILRA4;LILRA5;CD79A;AKT2;INPP5D;AKT3;RAC2;BTK;PTPN6;SOS1;NFKBIE;CARD11
Adherens junction	13/71	0.7899355837374538	0.9999961601242743	0	0	0.813938951974164	0.19192996004347435	PTPRM;SORBS1;TGFBR2;TJP1;PTPRB;RAC2;CTNNA3;FYN;PTPN6;NECTIN4;NECTIN3;WASF3;NECTIN1
Arachidonic acid metabolism	11/61	0.794189100375817	0.9999961601242743	0	0	0.7989500580720093	0.1841050055400008	GPX3;PLA2G4B;PLA2G2A;AKR1C3;PLA2G4A;PLA2G3;PLAAT3;CYP2E1;LTC4S;PLB1;PTGS1
